5.713336084329888598e-01 5.559127444388092254e-01 4.339605300624337358e-01 2.489495485160159172e-01
2.997314084981902438e-01 1.296930089088532689e-01 2.937757986865929816e-02 1.417854463859191672e-02
7.688919550652661972e-02 8.336904399580070679e-01 4.851827105223506242e-01 5.023131595378679259e-01
3.957847613464697822e-01 1.752412839535405498e-01 9.681819343189065341e-01 5.771511073745930753e-01
2.521891579234272762e-01 6.899167601256461779e-02 6.078954369401833313e-01 2.897189437208658527e-02
-9.847590352986884454e+00 1.152589338244729977e-01 2.684782854137424124e-01 2.513368159508140229e-02
7.320405460462023894e-01 8.235216478892429803e-01 9.519455034579548114e-01 5.305899245445288015e-01
1.423745748384324479e-03 -1.769532322812361891e-01 3.290496872580391668e-02 1.275752752863399536e-02
-1.322465098803642380e-01 -9.819414815704504917e+00 1.471577368535218790e-02 2.420031298308872834e-03
-9.818792855603016179e+00 6.912179665597052367e-03 1.303695212852528859e-02 9.127772460527748544e-02
9.576318369573300071e-01 1.240180442786853465e-02 8.903712913033767773e-02 9.250548211209121963e-01
3.235870633683893965e-02 -9.903282128100226345e+00 1.676126297878126337e-01 4.497958880253429687e-02
-9.860208752191592652e+00 -9.901161730082671752e+00 2.985321325504006890e-02 6.215810672370482640e-03
-9.809471957660397479e+00 -1.969765864167271285e+00 7.953882089666616806e-02 7.232365309821485455e-02
3.887012398782999645e-01 8.974415855982049717e-01 4.029300182789500306e-01 4.047558861937436969e-01
1.513831196433296222e-01 9.262040337487175146e-01 4.112119742530084832e-01 2.257668936696161088e-01
3.087335542238524022e-01 4.581188776802583851e-01 9.703547123654917561e-01 5.879866151438983835e-03
5.114411587686924499e-01 6.740396921516069728e-01 4.517657475128338262e-01 7.426369874623934830e-01
6.640996140932939884e-01 2.399736592378942657e-01 9.559614380180501136e-01 7.150452535278951638e-01
3.006382473790832899e-01 3.188615652088699903e-01 4.083587293749170177e-01 5.547406366366209873e-01
1.567150695530933890e-01 4.115273205338487034e-02 -9.813048561057783559e+00 1.039310800965847353e-02
4.365574028150313174e-02 9.894119922853807092e-02 -9.882287982633728873e+00 1.953958677353450149e-02
5.793277004913478523e-01 5.221746721350855047e-01 7.266908365764837008e-01 8.704293069460266041e-01
1.504141272752655602e-03 2.596486153260645340e-03 7.970762558107238535e-03 4.380478645570280438e-01
7.932409893173125379e-03 2.618552435916339603e-03 -9.893391544424769535e+00 5.538655727138882406e-02
1.825828216748260485e-02 1.323387514306217927e-02 -9.307091485113934581e+00 5.282485323805102134e-02
1.826557411929630170e-02 7.288025641197279914e-01 6.778167820831058066e-01 2.156222753668829428e-01
2.535636695113079042e-02 7.021569272317309401e-03 1.387733936942026070e-01 2.625467056089619486e-02
2.449039775250587414e-02 6.841481065516438580e-03 9.080733830155245448e-03 5.026366635438627925e-03
2.303522410668232961e-02 5.039595804373170340e-02 1.297690629728258035e-02 1.391919923731127842e-02
5.489402851264326699e-01 5.254081071427677552e-01 7.851537684111387083e-02 6.010879338312125064e-03
4.955269538925678452e-01 4.869245016752008492e-01 1.157621935299887328e-01 8.459368588690000523e-01
4.018838858457255414e-01 4.647146403898835265e-01 1.085742060635549455e-01 9.647482710121921823e-01
2.727407002051283058e-01 4.927302075777799661e-01 9.777084963546728291e-01 6.056649879387405733e-01
2.684035316458055487e-01 1.839006896767569899e-01 7.208872620146740129e-01 3.880032724203087424e-01
2.559173820497485652e-01 4.607727285057653388e-01 3.444811280300462686e-01 1.213359131706360783e-01
6.822171432394040780e-01 3.998164226324725234e-01 6.572399839153317824e-01 7.894801826203609041e-01
2.662206627253960178e-02 5.651514799678257761e-01 1.090619758707528017e-02 2.569608769729713263e-02
1.784929502345837804e-01 5.580362466728497894e-01 3.861819332581656328e-01 7.693419886616208458e-01
-9.602835268314334982e+00 1.345490130022432007e-01 -9.813393408441072552e+00 9.947892983383849197e-01
3.051294249181610210e-03 1.762347966259990573e-01 -9.803535414913149282e+00 1.316571371795911480e-02
-9.818792858052825423e+00 6.112418703372228188e-03 -4.947670590665448564e+00 2.371281291079712240e-03
7.223153275775647808e-01 6.610240765430395182e-01 4.343185184810351984e-01 9.064710986299217010e-01
1.770884673874567605e-01 7.282511062027800623e-03 -6.755155942993871676e+00 3.604111312848119753e-02
2.320155418402167768e-01 1.167236382587824028e-01 1.966341325705981413e-01 5.093497435360024861e-01
-9.809471997806561205e+00 7.532515041400372757e-03 1.292065341689927760e-01 7.494819499223670523e-02
8.317138699930046730e-01 4.291615676644267019e-02 8.140120798029704119e-01 5.491421340335155277e-01
4.056464905208094773e-01 7.861682847042075206e-01 3.141645670798434153e-01 9.270849788000701253e-01
5.277318242054359620e-01 1.056675439395539096e-01 8.725272461889028719e-01 9.446910797935462734e-01
4.065609058759138694e-01 1.576359686020932793e-01 6.301063673154262412e-01 2.906008172104479481e-01
9.734317026365731929e-01 6.522315136336208630e-01 3.736646146265588664e-01 2.753415860301317020e-01
7.035494039233533003e-01 5.165117934467854388e-01 2.694161533000566378e-01 3.974739440519522438e-01
1.531000258757636567e-01 -9.775068831212728071e+00 1.741279270230389198e-02 1.204062626646024668e-02
8.020767883086520333e-01 5.760291843688288838e-01 -9.773692710740116141e+00 7.893730200869542024e-01
2.238684780099918781e-01 7.298829001233462233e-01 6.096720508531716654e-01 9.462619247709239678e-01
3.077883872676877991e-02 -9.762078136636805681e+00 2.373204504897751324e-02 1.029094109813245145e-02
1.097159551300520841e-02 -9.627294490311058439e+00 -9.819336001457147134e+00 2.736153166722745701e-03
2.006758809225044418e-02 2.689057596846030143e-02 -9.818792855580051437e+00 6.061351479186906713e-03
7.263266199425721936e-01 1.437489489829056888e-01 5.590744357714930723e-01 7.993626989953095396e-03
4.693356852129388912e-01 -9.901053458363545445e+00 -9.972957156931647305e+00 5.190580568458280641e-02
1.440849743545017346e-02 -9.847747936836404037e+00 3.920598513307227417e-03 1.119493910769952388e-02
3.461257572268404692e-01 6.060176062344656556e-01 6.887393074597303322e-01 3.118957290451435105e-01
8.680535963215508799e-01 7.246891058021758258e-01 2.595631461030020182e-01 4.378168958464712102e-02
8.545948385311539219e-01 6.055166891085841385e-01 6.923636372203751943e-01 7.262375184298446307e-01
1.444243348350571221e-01 6.165549264558314313e-01 7.159697378463250050e-01 4.704215838457169729e-01
1.548400754988340511e-01 7.564529209226903417e-01 3.802733482667286502e-01 5.934660685636305999e-02
1.877770642819578395e-01 1.831706562067018096e-01 8.853985070357853759e-01 5.690874308021777184e-01
6.593155802372452357e-01 1.455704351170081789e-01 8.198269688372004094e-01 4.880088140152215592e-01
5.923553601577991046e-01 4.963206831752686732e-01 1.897174498493454653e-01 8.692752652455111306e-01
1.239200028943632237e-02 9.590485576439310433e-01 7.535084085614867089e-01 3.336522621174621284e-01
7.541862581733326243e-01 6.465254957957164983e-01 8.320625938804322441e-01 9.599937533086171371e-01
7.086338624950615506e-01 1.742903353994255111e-01 4.823556192649255392e-01 9.330329577945997155e-01
2.269829076144361801e-01 7.898460550139980718e-01 9.344821956568694077e-01 5.109057551840928690e-01
5.885367731386151879e-01 1.255233321240486477e-01 1.683007252154943290e-01 1.122314087289019158e-01
7.141544658415177604e-01 2.334865191080653934e-01 9.931110558527168619e-01 4.829885929732925520e-01
6.008836833001368616e-01 1.062746775994134474e-01 3.619891725540248517e-01 8.299336786032566193e-01
5.045458120959790405e-01 6.463640995197333927e-01 3.087357521824777296e-01 5.122610817881885215e-01
5.120461804175345799e-01 4.765700123451566128e-03 2.455221823333154640e-01 7.421179854198325376e-01
4.782287717528909132e-01 8.993149271699286684e-01 1.294574216159775082e-01 2.454907017698007010e-01
3.106314639858753779e-02 5.050767855416333774e-01 1.312665304628051199e-01 9.331220295466392534e-01
1.443206991741808887e-01 2.723653278545754564e-01 8.508408375093213794e-01 4.609590449128565526e-01
3.859295660000533479e-01 9.040697732875280224e-02 4.432621694459834005e-01 7.049426177509361402e-01
9.066553149239175990e-02 1.679326726069402254e-01 4.738237501442811306e-01 3.619281051365311752e-01
7.630493425169952992e-01 2.307776863130431844e-01 9.302175037535945767e-01 1.785715580987089490e-01
1.002849732875429334e+00 6.915123743624869423e-02 7.039617822828663461e-03 -9.984700080224644836e+00
4.139837771700653063e-02 8.767322560260865094e-01 1.879929891713746221e-02 -9.988772818137347187e+00
2.230611349834127344e-01 1.624431792898564098e-01 5.957814575343303165e-01 7.555207929244537324e-01
1.330611986304177860e-03 2.456913424043059152e-03 1.602842695345263468e-02 -2.651234644992838188e-02
1.813721661959285733e-02 2.494294105684554622e-03 7.145028808841196594e-03 -9.992677460825021285e+00
6.500592334223516400e-03 8.087346338668752188e-02 6.032324206760092053e-03 -1.179069687948552936e-01
2.773652044387575621e-02 5.523010268548833590e-02 5.021542535342030655e-01 3.453865533994813219e-01
1.976668713089920273e-02 8.307771058509610604e-03 5.870593332327732616e-01 -2.240111204702104342e+00
3.800861497118548232e-02 8.057524124369143392e-03 1.143030040923375019e-02 -2.100983665379195564e+00
1.920587694700503015e-02 4.499319315405918285e-02 5.167427846370498817e-02 -9.965718971655418201e+00
8.696348327227814146e-01 5.606439788052227646e-01 9.067797471824694533e-01 1.713524591730464230e-03
8.850207518762843728e-01 6.071612953710682214e-01 3.806283958449823146e-01 7.990676319820060325e-01
6.791217755624803232e-01 1.887733911890632221e-02 9.764484347706636758e-02 1.692944117441600449e-01
1.030078563412765158e-01 6.113967753281985829e-01 8.178769686684613793e-01 4.807183433697126418e-01
6.216127517484535403e-01 6.289939031900407818e-01 4.532925421024726065e-01 8.538293284868136990e-01
3.625186059575474795e-01 1.438930168279874966e-01 7.701733791837431786e-01 6.221031098757001665e-02
8.935306276058985198e-02 4.100116584428508126e-01 2.671490729908453376e-01 8.886077725996843757e-01
-9.824409578862189463e+00 7.920750004061544169e-01 8.659327587386965105e-03 -9.809464844336099887e+00
8.143009756644231656e-01 5.009102290592473139e-01 9.926140585738623123e-01 9.787636663117742497e-01
2.966338006803316274e-01 5.445995199557347455e-01 4.709977256806708867e-01 4.580763453526383033e-01
9.936751836121283654e-01 8.810590786245973138e-01 6.406297056989034289e-01 3.251252723216723206e-01
-9.818787504736731009e+00 9.072706546361714378e-03 4.963054337144832268e-02 2.354018423746240957e-02
8.996870496561519825e-01 5.458158389577876246e-01 3.273679009203486201e-01 7.141466146291345352e-01
6.938597411870870424e-01 4.457224964839866937e-03 5.946739121531399164e-01 -7.854289029811518219e+00
2.581981285132428985e-02 4.424037034953825880e-03 3.829082715520370356e-02 -9.901168522508740466e+00
-9.883192254801086207e+00 1.688753760741998067e-01 2.803219894370393567e-02 -9.809903748852445204e+00
3.930334100947291409e-01 2.977536157246771786e-01 1.143276675247545393e-01 9.130202995378863262e-01
6.530625872665645204e-01 8.855058241503547256e-01 8.886419663558922100e-01 6.687675292552908157e-02
9.657958202935669201e-01 7.269579707863730311e-01 8.040872358805556397e-01 3.113526595601461278e-01
7.450640382374863480e-01 9.095935357715910774e-01 2.465491310394813951e-01 1.967106464642560670e-01
5.259200369591893187e-01 5.620236746262261551e-01 7.292234678345500543e-01 6.214126363916191442e-01
2.356908013479320774e-01 2.273475920003259487e-01 8.678044250030763074e-01 9.927028588028150580e-01
1.093867137043640581e+00 6.868803576174162817e-01 3.802259393735956117e-01 3.841586581831880620e-01
5.288969939865502123e-01 1.423681324835815165e-01 6.052848049799116614e-01 4.961048156883393068e-01
9.208584343111523296e-01 5.666635791119113419e-01 6.664716166328858993e-01 9.862031148850025630e-02
2.795296583852822925e-03 -9.776818926296948931e+00 2.272536985849559626e-02 4.009462083524584913e-02
2.449682325163900568e-02 -9.819417781611338825e+00 9.923230118801824179e-03 6.725971186502292636e-03
4.629683630564038754e-01 4.791128946158119684e-01 2.210972795961307913e-02 6.838998204640122092e-01
8.385942734244172803e-01 9.499837917490352446e-01 3.941638907809825731e-01 9.749227740853408930e-01
9.871964767322119472e-03 -4.391974148099690112e+00 1.331550399708056331e-01 -9.861187027674979788e+00
1.380276897422703757e-02 -3.208351679012070440e-02 8.450909848026410751e-03 -8.268707952950530071e+00
4.713563220381303959e-03 2.808302341583101408e-02 1.176991413023553007e-02 -9.809469913545308728e+00
3.474707774502755475e-01 8.576098044594975267e-01 9.347454285234532145e-01 5.214955553023892243e-01
9.093148604847525185e-01 1.765823046781145322e-01 7.267581166824556016e-01 4.828783062037891316e-01
5.974338045923751617e-01 8.598114557838923977e-01 7.372639713609168144e-01 6.603856874653126763e-01
9.875487766375823373e-02 5.171981604339276339e-01 1.327127332548677652e-01 8.258900834795468437e-02
3.816679884410525414e-01 5.144659497976605822e-01 5.139719589285984824e-02 8.838644660485774907e-01
2.851574568193432357e-01 2.482885466004913777e-01 8.150957165831157480e-01 2.879546648270435716e-01
3.800256623275249934e-01 4.660778470745068347e-01 6.194964977193241108e-03 8.542121907398027014e-01
8.237842832693089701e-01 5.725933680897501432e-01 2.431847898604470037e-01 4.384153091277905867e-01
1.916920910545820700e-01 9.822324552226247008e-02 5.503472774442017545e-01 4.098247506879737490e-01
3.601341372645500138e-01 2.120495116096346999e-01 4.313760834020364809e-01 5.208391198492351437e-01
1.681471916180754533e-02 3.183297588946484291e-01 4.223150656079340814e-01 1.894468969339964115e-01
7.333705117804539819e-01 2.015723918940359738e-02 6.867970766394539961e-01 3.019489098076101330e-01
9.402772623118393902e-01 6.023163435079004202e-01 1.204418910707829582e-01 4.537605153897534827e-01
7.468285699259832322e-01 -1.871365210505697041e+00 1.424932204448760009e-01 -9.861199608131721916e+00
-1.871986359470613426e+00 6.550799756423490994e-01 6.542327638893324221e-03 -9.901171418598124774e+00
-9.996333634197563711e+00 -9.848988806386396178e+00 2.205096725749271930e-02 -9.809042984752466054e+00
1.143950638608250969e-01 2.103881831983686057e-01 2.630375534136839555e-01 9.359809142321491304e-01
8.407048873559171964e-01 3.097075908154064416e-01 9.257040652589121343e-01 3.291021401138866098e-01
7.882710234711227670e-01 2.597837576310070284e-01 6.846426076063782951e-02 5.462883733891035209e-01
3.462085790235502891e-01 5.704111490589334199e-01 5.111583102024785941e-01 1.810106399957009948e-01
8.782411794986837439e-01 6.804598789552670501e-01 7.313193087295376538e-01 8.541148910797292659e-01
7.244593607685679837e-01 3.544316054793883453e-03 8.924264533071268879e-03 1.013685073883119347e-02
4.674284074438680436e-01 1.788750710005486411e-01 5.423431064669127950e-03 -5.939744460778761059e+00
1.582251538479643727e-01 1.428639151946911323e-01 -9.254265379676842596e-01 -8.044998677636966411e-01
8.584048710846683417e-01 4.217368824741050126e-01 4.205397054929067568e-01 9.384615193046583759e-01
5.137413644794981415e-01 4.356795719890783208e-02 -9.838601166711224977e+00 7.002239106542067215e-02
1.721152309674541664e-02 4.268082391209260945e-02 -9.819076732865806179e+00 9.857774379909532356e-03
2.419481888870313180e-02 2.973191147705314154e-03 -9.818792854511443124e+00 6.714333166640868052e-03
1.798707264554928464e-01 1.628618024138922538e-01 4.766197716498110637e-04 4.807381372590450175e-01
5.528127002916861064e-03 7.492716926191986780e-03 1.380339308463274517e-01 -9.861200181238995555e+00
5.583805040388955913e-03 4.981887724608950914e-03 5.555442950436546151e-03 -9.901163448230775543e+00
4.821260562325437038e-03 2.844237040208499531e-02 1.319491824923469704e-02 -9.809471309946811601e+00
7.710280190193842254e-01 3.020385185817815454e-01 3.733070920148582328e-01 1.571002665756425776e-01
9.765184864625388039e-01 3.740262722514464677e-01 7.807664363876765101e-01 9.274643542227145598e-01
6.477626524042858769e-01 4.586880961964689973e-02 8.871355715012301246e-01 3.445795981590019652e-01
9.873416407658744953e-01 8.636741110261497711e-01 3.364084553779821407e-01 7.857993601073630652e-01
2.174018727829867270e-01 7.735140655843022461e-01 7.327464793863875947e-01 3.326284113432964595e-01
3.008222383716711024e-01 6.177367932364880021e-01 7.298987930008482561e-02 4.005146894904630939e-01
1.940150368744358866e-01 1.206653846983598566e-01 2.775372771384947423e-01 3.492143952598101286e-01
1.962780407229943735e-01 6.635117242376082913e-01 1.379552273861619494e-01 8.778792540824016388e-01
9.482108657174920241e-01 9.864588955222581834e-01 2.786896018897844218e-01 7.323769216573356999e-01
2.778441603236379009e-01 2.052564420470419648e-01 8.396655623793888301e-01 1.987342621364973638e-01
4.585924004572620172e-01 1.008885627053314193e-01 5.047054750590528327e-01 3.560342738018290598e-01
-9.818792855604719705e+00 2.481421674374256758e-01 1.410037892397962844e-01 1.740092852246057304e-03
4.064875295868631833e-01 5.090624613733633064e-01 6.790317015846831783e-01 7.320631599951220592e-01
4.058081505412802770e-01 9.223593200290772787e-01 7.320870283389514510e-01 1.882153491490977659e-01
9.387475182934476026e-01 1.279576909445404587e-01 6.725393904614256346e-01 4.822699969887920268e-01
-9.809470926589204609e+00 5.924368704251454787e-01 2.784957818478006608e-01 -9.804569960031878750e+00
9.988704867323472403e-01 1.957036851690545642e-01 9.006057805795411042e-01 8.068864747215666045e-01
3.318868622235708887e-01 4.457256062934107366e-01 5.266499069952623735e-02 3.952150284224258403e-01
6.277819563851372298e-02 3.811410984489338460e-03 8.694056607102319534e-01 6.256117259559647037e-01
7.916118384473745939e-01 4.759670313496060512e-01 6.898739413494239248e-01 9.454251568082527868e-02
7.103861540068562297e-01 7.021159632847194798e-01 6.436658698701192005e-01 3.312522491635738753e-02
4.596720488866449239e-01 9.636610776416381086e-01 4.756838500031149719e-01 8.653926118993755523e-01
1.380693877961639560e-01 2.969227921297872275e-01 -8.382030468769992027e+00 5.438152915666668585e-01
2.262338900198256342e-01 5.996062192015599868e-01 4.896548842115105993e-01 5.660724188036458937e-01
6.940777733318302944e-01 8.769548972041227852e-01 6.484013693305944459e-01 4.097622200673696202e-01
5.015084343837039604e-01 2.770841672723245441e-01 3.508417157973042766e-01 1.980310456388656437e-01
1.691026924391389116e-02 -9.819417780792701222e+00 -9.993997368440089346e+00 -9.994155374390722102e+00
5.635061226921888045e-01 2.906200870752367882e-01 3.644005598165034332e-02 8.842410800737366960e-01
2.399973298013535761e-01 9.073632407509362174e-01 8.596612794100311206e-02 6.205137063821207777e-01
5.158549424563061425e-01 4.199812111337836162e-01 1.938533266282580492e-01 8.243377968112860499e-01
7.920754757684625447e-02 -9.901170760984449259e+00 -9.986261879759574356e+00 -9.985475969958304887e+00
4.370947907410982491e-02 3.233641363421679848e-01 3.769220394257757345e-01 3.781082602630464473e-01
1.406558096524666013e-01 3.325436895155602368e-01 7.410061849728989403e-01 9.377922652442680640e-01
5.865440880474976915e-01 5.668125245010795510e-01 9.214411922810841205e-01 8.081707720982318488e-01
9.761468434378670622e-01 1.786852639548092148e-01 3.983581642166812431e-01 5.318852658062733774e-02
9.215477088498515990e-01 5.977490138179480939e-01 5.696777605776800479e-01 4.361254430256312764e-01
4.454781818607882471e-01 4.243845126402163714e-01 6.847505002077014513e-01 7.221827327726828560e-01
9.263583261582220008e-02 9.328559424302836911e-01 4.907535932270545853e-01 3.601132813533899357e-01
8.318198493014081762e-01 3.436291931043761183e-01 6.578563015898024613e-01 4.484034231707623164e-04
7.615743500200214955e-01 2.580935139986501037e-01 7.196162494776351393e-01 3.067109162544754408e-01
5.486861704412765439e-01 8.613474096170241623e-01 1.556175853431719380e-01 8.365697905889224462e-01
1.287272997768975635e-01 6.910687694459441976e-01 4.419717124031257161e-01 8.069941664438330386e-01
3.874925729409455233e-01 1.164015790763512914e-01 8.045971142437240431e-01 9.029110919432704607e-01
9.060357219763607306e-01 1.030893427810376517e-01 1.989146403561515841e-01 5.435867380177527020e-01
8.307271577418490205e-01 3.702412025389004713e-01 2.686170776250583758e-01 3.594236618855062293e-02
6.073954698699809418e-01 6.653819614614943090e-01 2.140381382564479074e-01 6.939990924430031738e-01
-9.868984003313762798e+00 7.577811094854047802e-02 4.941344884045613117e-01 1.932101873747510412e-01
4.419942112328707484e-01 9.526398321338424013e-01 3.067092929320912598e-01 6.393568067608725869e-01
2.656013729379369526e-02 4.208927207562144224e-01 5.558142180960908840e-01 4.179681124642492529e-01
3.021179692876407863e-03 1.008533578139814146e-02 9.444911342065115401e-01 5.077315562487858536e-01
2.253053894638387122e-01 6.544647072318365844e-02 6.450481981355782324e-03 3.700497062201619780e-01
8.356142832731298098e-01 8.410763905824902853e-02 2.726390298589590477e-01 5.882113174724712401e-02
5.577705144460073372e-01 7.143172009877094553e-01 4.663572268650667541e-01 6.659773783312962214e-01
